id,count_point_id,aadf_year,region_id,local_authority_id,road_name,road_category,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles
57979,57979,2025,6,168,A1112,PA,Major,A12,Collier Row Rd,548491,189963,51.58896007,0.14210432,1.3,0.8
58060,58060,2025,6,96,A1,PA,Major,A501 Wakley Street,A501 Pentonville Road,531600,183030,51.53085203,-0.10415838,0.4,0.2
58084,58084,2025,7,123,A121,PA,Major,A104,A121 Honey Lane roundabout,542000,199460,51.67596861,0.05232096,2.1,1.3
58089,58089,2025,7,78,A411,PA,Major,A4008,A4140,513000,195300,51.64515848,-0.36823506,2.8,1.7
58090,58090,2025,7,78,A412,PA,Major,A4178,A411,510540,196740,51.65859002,-0.40331917,0.4,0.2
58116,58116,2025,6,134,A232,PA,Major,A232 Stafford Rd,A236,531600,164950,51.36837132,-0.11087751,0.9,0.6
58118,58118,2025,6,175,A307,PA,Major,A307,A307,517882,174767,51.45961363,-0.30458595,0.3,0.2
58130,58130,2025,6,107,A215,PA,Major,A2199 Croxted Rd,LA Boundary,532000,173900,51.44870997,-0.10180629,1.2,0.7
58136,58136,2017,6,109,A4,PA,Major,Waterloo Pl,Cockspur St,529750,180380,51.50746457,-0.13178914,0.1,0.1
58141,58141,2025,9,135,A240,PA,Major,B284 roundabout,A2022,523218,159507,51.32133057,-0.23310695,1.1,0.7
58155,58155,2025,6,174,A1211,PA,Major,Goodman's Yard,A100/A1210/A1211 mid-intersection,533670,180860,51.51086521,-0.07515653,0.2,0.1
58156,58156,2025,6,185,A5,PA,Major,A5109,LA Boundary,519680,191000,51.60513102,-0.27320546,0.7,0.4
58157,58157,2025,6,145,A503,PA,Major,Camden High St,Camden Rd,529040,183800,51.5383622,-0.14076192,0.3,0.2
58160,58160,2025,6,122,A10,PA,Major,Evering Road,Rectory Road,533610,186380,51.56048425,-0.07392774,0.7,0.4
58162,58162,2025,6,185,A409,PA,Major,A404,A4005,515780,188300,51.58167861,-0.33038611,0.8,0.5
58163,58163,2025,6,96,A501,PA,Major,A1,Wakley St,531700,183060,51.53109833,-0.10270635,0.3,0.2
58164,58164,2025,6,110,A4,PA,Major,A3218,A308,527131,179098,51.49653783,-0.16996804,0.2,0.1
58165,58165,2025,6,103,A202,PA,Major,LA Boundary,Medlar St,532100,177000,51.47654569,-0.099211,0.3,0.2
58166,58166,2025,6,107,A214,PA,Major,Ambleside Ave,A216,529918,171753,51.42989625,-0.13253731,0.3,0.2
58167,58167,2025,6,107,A203,PA,Major,A23,A203 Stockwell Park Way,531000,175720,51.46529816,-0.11551509,0.2,0.1
58168,58168,2025,6,103,A3202,PA,Major,A201,A300,531872,179485,51.49893075,-0.10156496,0.3,0.2
58170,58170,2025,6,177,A24,PA,Major,A2043,LA Boundary,524000,165908,51.37868907,-0.21966307,2.3,1.4
58172,58172,2025,6,109,A202,PA,Major,Wilton Rd,A3213,529621,178557,51.49111106,-0.13431633,1.0,0.6
58173,58173,2025,6,109,A4206,PA,Major,Bishop's Bridge Road roundabout,Edgware Rd,526695,181684,51.51987622,-0.1753168,0.7,0.4
58174,58174,2025,6,106,A223,PA,Major,A220,A2,549720,174120,51.44628311,0.15310646,0.3,0.2
58175,58175,2025,6,105,A200,PA,Major,LA Boundary,A2209,537243,177667,51.48131577,-0.02494213,0.2,0.1
58176,58176,2011,6,104,A202,PA,Major,A202 Queens Rd,A202 Besson St,535437,176818,51.47412142,-0.05125956,0.1,0.1
58178,58178,2025,6,125,A112,PA,Major,A106,A106,538280,186240,51.55810192,-0.00665548,0.1,0.1
58181,58181,2025,6,185,A404,PA,Major,LA Boundary,Elm Park Rd,511000,190160,51.59935784,-0.39875682,0.8,0.5
58182,58182,2025,6,111,A314,PA,Major,A312,LA Boundary,512415,173130,51.44601178,-0.38376385,0.6,0.4
58184,58184,2025,6,134,A22,PA,Major,LA Boundary,A2022,532810,160000,51.32360515,-0.09534988,2.9,1.8
58192,58192,2025,6,147,A4005,PA,Major,A40/A406,LA Boundary,518330,183000,51.533516,-0.29538202,0.6,0.4
58193,58193,2025,6,204,A236,PA,Major,LA Boundary,A237,528290,168125,51.39766101,-0.15725433,1.9,1.2
58195,58195,2025,6,110,A308,PA,Major,LA Boundary,A3220,526156,177324,51.48081288,-0.1846395,0.3,0.2
58196,58196,2025,6,145,A5205,PA,Major,LA Boundary,Parkway,528470,183640,51.53705416,-0.14903449,0.5,0.3
58197,58197,2025,6,111,A4,PA,Major,LA Boundary,A312,510529,176809,51.47944983,-0.409743,1.0,0.6
58198,58198,2021,6,175,A308,PA,Major,M3 Junction 1,Lower Sunbury rd,513005,169540,51.41362774,-0.3764218,1.2,0.7
58200,58200,2025,6,108,A217,PA,Major,A3205 roundabout,LA Boundary,526020,175500,51.46445064,-0.18724644,0.5,0.3
58201,58201,2025,6,111,A316,PA,Major,A312/A305,LA Boundary,513295,172459,51.43980568,-0.37132101,1.2,0.7
58231,58231,2025,6,167,A406,PA,Major,A124,A13,543792,183560,51.53264287,0.07170626,1.4,0.9
58232,58232,2025,6,124,A406,PA,Major,M11,M11,540992,190409,51.59489177,0.03410988,0.4,0.2
58233,58233,2025,6,108,A217,PA,Major,A217/A3209,A217,525412,174808,51.45836627,-0.19623964,0.3,0.2
58265,58265,2025,6,105,A2213,PA,Major,A20/A210,A2213 spur,540897,174895,51.45550925,0.02653953,1.1,0.7
58266,58266,2025,6,105,A2,PA,Major,A2213,A205,541451,175390,51.45981929,0.03470565,1.1,0.7
58282,58282,2025,6,124,A123,PA,Major,A118 Ilford Hill,A118,543623,186270,51.55703678,0.07037622,0.2,0.1
58293,58293,2025,6,105,A206,PA,Major,A102,Charlton Church Lane,541000,178466,51.4875724,0.02944453,1.0,0.6
58306,58306,2025,6,174,A3211,PA,Major,Puddle Dock,A300,532000,180860,51.51125765,-0.09920763,0.7,0.4
58310,58310,2017,6,174,A1211,PA,Major,St Botolph St roundabout,Outwich St,533400,181290,51.51479322,-0.07888236,0.4,0.2
58317,58317,2025,6,145,A5200,PA,Major,Camden Rd,LA Boundary,529630,185000,51.5490114,-0.13181774,0.5,0.3
58323,58323,2025,6,103,A2208,PA,Major,A2206,Hawkstone Rd,535228,178690,51.49099417,-0.05355047,0.3,0.2
58327,58327,2025,6,178,A307,PA,Major,A308,A307 Richmond Rd,518200,169700,51.41400723,-0.30170138,0.2,0.1
58328,58328,2021,6,178,A307,PA,Major,B3365,A240,518000,168930,51.40712841,-0.30483218,0.8,0.5
58332,58332,2002,6,167,A112,PA,Major,A11,A11,538985,185330,51.54975148,0.00314814,0.6,0.4
58351,58351,2025,6,204,A24,PA,Major,A219,A236,526000,169780,51.41304767,-0.18956763,1.1,0.7
58369,58369,2024,6,105,A2016,PA,Major,A2041/A2016 Western Way,A2041 Harrow Manor Way,546340,179820,51.49838291,0.10686401,1.5,0.9
58392,58392,2025,6,121,A1055,PA,Major,A110,A1010,536680,198000,51.6641665,-0.02514118,5.5,3.4
58444,58444,2025,6,167,A1020,PA,Major,A112,A117,542900,180880,51.50878735,0.05776931,2.2,1.4
58445,58445,2024,6,93,A1020,PA,Major,A1261,LA Boundary,539035,180938,51.51027227,0.00213621,0.5,0.3
58446,58446,2025,6,93,A13,PA,Major,A102,A1263,538450,181080,51.51169195,-0.00623244,0.6,0.4
59008,59008,2025,6,111,A4,PA,Major,A30(T),A3006,511580,176364,51.47524399,-0.39475492,0.2,0.1
59029,59029,2014,6,103,A2215,PA,Major,A2214,A202,534433,175912,51.46621895,-0.06605117,1.3,0.8
59030,59030,2025,6,204,A236,PA,Major,A239,A217,528044,168612,51.40209316,-0.16061293,0.9,0.6
59036,59036,2025,6,93,A126,PA,Major,A126/A101,A13/A126,535968,181035,51.51188977,-0.04199447,0.3,0.2
60086,60086,2025,6,106,A223,PA,Major,A220,A207,550350,174467,51.4492342,0.16231258,1.2,0.7
60087,60087,2025,6,106,A220,PA,Major,A223,A223,549965,174230,51.44720672,0.15667591,0.4,0.2
70002,70002,2025,6,93,A1206,PA,Major,A1203,A1261,537060,180760,51.50915497,-0.02637479,0.3,0.2
70003,70003,2025,6,93,A1203,PA,Major,A1206,A1261,537100,180730,51.50887569,-0.02581043,0.6,0.4
70020,70020,2025,6,108,A3207,PA,Major,A3205,A3036,527180,175830,51.46715721,-0.17043788,0.8,0.5
70027,70027,2025,7,128,A13,TA,Major,M25,A126,558200,180000,51.49680848,0.27766497,1.7,1.1
70049,70049,2017,6,125,A12,PA,Major,LA Boundary,A114 / A11,538480,186260,51.55823258,-0.00376451,3.5,2.2
70171,70171,2016,6,66,A312,PA,Major,LA Boundary,A437,510000,178930,51.49861699,-0.41669782,1.0,0.6
70174,70174,2025,6,111,A315,PA,Major,A3006,A3005/A314,513570,175500,51.46708256,-0.36639093,0.5,0.3
70175,70175,2025,9,135,M3,TM,Major,A308,A316,510200,170240,51.42047129,-0.41652196,0.4,0.2
70178,70178,2025,9,135,A24,PA,Major,South Sat,High St,520750,160590,51.33159313,-0.26814071,0.4,0.2
70180,70180,2025,6,146,A315,PA,Major,King St,A219/A306,523040,178760,51.49440439,-0.22898935,0.9,0.6
70181,70181,2025,6,109,A501,PA,Major,A4206,A5/A501,526950,181700,51.51996282,-0.17163769,0.2,0.1
70182,70182,2025,6,165,A504,PA,Major,Fortis Green Rd,B550,528600,189740,51.59184382,-0.14493133,0.5,0.3
70183,70183,2025,6,165,A504,PA,Major,Queens Avenue,Muswell Hill Broadway roundabout,528500,189540,51.59006928,-0.14644725,0.7,0.4
70184,70184,2025,6,165,A504,PA,Major,B550,A1201,529050,189520,51.58976401,-0.13851965,0.8,0.5
70185,70185,2025,6,165,A103,PA,Major,Church Lane,A504,530880,189200,51.5864665,-0.11223811,0.5,0.3
70186,70186,2025,6,165,A504,PA,Major,A103,A103,530770,189360,51.58792987,-0.11376539,0.1,0.1
70187,70187,2025,6,96,A400,PA,Major,Junction Rd,A1,529500,186570,51.56315042,-0.13311386,0.4,0.2
70188,70188,2025,6,96,A1,PA,Major,A400 Pemberton Gardens,A400,529600,186720,51.56447548,-0.13161675,0.3,0.2
70189,70189,2025,6,96,A400,PA,Major,St John's Grove,A1,529350,186670,51.56408347,-0.1352399,0.3,0.2
70190,70190,2025,6,109,A4201,PA,Major,A40,A5204,529080,181350,51.51633516,-0.14108288,0.3,0.2
70191,70191,2025,6,109,A5204,PA,Major,A4201 Langham Place,A4201 Great Portland St,529000,181480,51.51752171,-0.14218764,0.1,0.1
70192,70192,2020,6,109,A400,PA,Major,Trafalgar Sq,A3211,530250,180330,51.50690032,-0.12460709,0.4,0.2
70193,70193,2025,6,93,A11,PA,Major,LA Boundary,A1202/A13 mid-junc,533820,181310,51.51487361,-0.07282552,0.2,0.1
70194,70194,2025,6,103,A200,PA,Major,A3,A2205,532950,180040,51.50366609,-0.08583484,0.6,0.4
70195,70195,2025,6,107,A215,PA,Major,Ernest Avenue,Norwood High St,531880,171970,51.43139332,-0.1042504,0.4,0.2
70196,70196,2025,6,107,A215,PA,Major,Knights Hill/Thornlaw Rd,Knights Hill/Robson Rd,532030,171920,51.43090906,-0.10211252,0.8,0.5
70197,70197,2025,6,107,A215,PA,Major,Norwood High St,A205,531820,172550,51.43661964,-0.10489733,0.8,0.5
70199,70199,2025,6,176,A223,PA,Major,Goodmead Rd,High St,546550,166920,51.3824162,0.10454999,0.3,0.2
70200,70200,2025,6,176,A223,PA,Major,Perry Hall Rd/Goodmead Rd,Perry Hall Rd/High St,546500,166720,51.38063205,0.1037496,0.6,0.4
70201,70201,2025,6,176,A223,PA,Major,Perry Hall Rd,A224,546720,166870,51.381923,0.10697061,0.1,0.1
70203,70203,2025,6,167,A117,PA,Major,ferry,A112,543330,179840,51.49933334,0.06353868,0.5,0.3
70204,70204,2022,6,105,A2204,PA,Major,A206,ferry,543180,179330,51.4947886,0.06117232,0.2,0.1
70206,70206,2025,6,124,M11,TM,Major,A406,M11 main route,541280,190100,51.59204313,0.0381406,1.1,0.7
70207,70207,2025,6,106,A207,PA,Major,Watling St,A221,549500,175170,51.45577561,0.15038669,0.4,0.2
70210,70210,2025,9,80,M25,TM,Major,A2(T),A282,555770,172500,51.43009749,0.2393857,0.8,0.5
70389,70389,2000,6,146,A40,TM,Major,A40,A219,523100,181060,51.51506226,-0.227323,0.2,0.1
71000,71000,2025,6,168,A13,PA,Major,A1306,LA Boundary,549010,182900,51.5253607,0.14660124,1.9,1.2
71002,71002,2025,6,201,A1112,PA,Major,A125,LA boundary,551070,184140,51.53595558,0.17680477,0.6,0.4
71003,71003,2025,6,168,A124,PA,Major,A1112,LA boundary,549600,187020,51.56222403,0.15684861,0.6,0.4
71004,71004,2025,6,168,A12,PA,Major,A1112,LA boundary,548690,189075,51.58092864,0.14459876,0.5,0.3
71005,71005,2025,6,168,A12,PA,Major,LA boundary,A1112,548160,189085,51.58115775,0.13695938,0.6,0.4
71006,71006,2025,6,168,A118,PA,Major,LA boundary,A1112,547980,188000,51.57145597,0.13390687,0.9,0.6
71007,71007,2025,6,168,A1083,PA,Major,LA boundary,A124,548000,186890,51.56147717,0.13372844,2.0,1.2
71009,71009,2025,6,57,A502,PA,Major,LA boundary,A598,525600,187310,51.57068184,-0.18908407,0.9,0.6
71010,71010,2025,6,165,A1,PA,Major,A1000 Cherry Tree Hill,LA boundary,527500,188620,51.58202836,-0.16120841,0.7,0.4
71011,71011,2025,6,165,A1000,PA,Major,A1,LA boundary,527632,188758,51.58323869,-0.15925421,0.5,0.3
71179,71179,2025,9,135,A24,PA,Major,Ashley Rd,A2022,520930,160840,51.33380187,-0.26547346,0.2,0.1
73000,73000,2025,6,167,A13,PA,Major,A406 / A1020,LA boundary,544250,182930,51.52686525,0.07804695,0.6,0.4
73001,73001,2025,6,57,A504,PA,Major,A1000 High Road Great North Rd,LA boundary,527430,189485,51.58981773,-0.16190451,0.3,0.2
73002,73002,2025,6,121,A406,PA,Major,LA boundary,A109,529080,191840,51.61060595,-0.13723435,0.2,0.1
73003,73003,2025,6,121,A110,PA,Major,LA boundary,A111,528255,195675,51.64525786,-0.14773799,0.3,0.2
73004,73004,2025,6,57,A1000,PA,Major,A1081,Kitts End Rd,524640,197475,51.66224662,-0.19931658,1.0,0.6
73005,73005,2025,6,57,A1081,PA,Major,A1000,Sunset View,524300,197000,51.65805306,-0.20439839,0.5,0.3
73006,73006,2025,6,57,M1,TM,Major,A41,LA boundary,517540,194345,51.63564503,-0.30297086,0.5,0.3
73047,73047,2025,6,105,A211,PA,Major,A210,LA Boundary,544000,173180,51.43931856,0.07047252,2.3,1.4
73048,73048,2025,6,105,A20,PA,Major,A208,LA Boundary,543500,172680,51.43495248,0.06308114,1.9,1.2
73049,73049,2025,9,80,A2018,PA,Major,LA Boundary,A2,551100,172910,51.43504495,0.17243311,1.0,0.6
73050,73050,2025,9,80,A2,TA,Major,LA Boundary,A2018,551232,173310,51.43860386,0.17450146,0.8,0.5
73051,73051,2025,9,80,A206,PA,Major,LA Boundary,A2026,553190,175330,51.45622823,0.20352484,0.1,0.1
73052,73052,2025,6,106,A209,PA,Major,A207,LA Boundary,546690,176430,51.4678318,0.11049511,1.3,0.8
73053,73053,2025,6,105,A207,PA,Major,A205,LA Boundary,543814,176460,51.46883892,0.06913094,2.0,1.2
73054,73054,2025,6,106,A210,PA,Major,LA Boundary,A221,546600,174430,51.4498841,0.10837146,2.3,1.4
73140,73140,2025,6,185,A4127,PA,Major,A4005 Harrow Rd,LA Boundary,515850,186130,51.56216133,-0.33009155,0.3,0.2
73141,73141,2025,6,147,A406,PA,Major,A40,LA Boundary,518910,183270,51.53582098,-0.28693285,1.3,0.8
73156,73156,2025,9,80,A233,PA,Major,A25,LA Boundary,544140,155800,51.28310795,0.06544806,3.7,2.3
73157,73157,2025,9,80,M20,TM,Major,A20,M25,552499,167840,51.38911565,0.19036599,0.5,0.3
73158,73158,2025,6,176,A20,PA,Major,A223,LA Boundary,548270,170000,51.40964393,0.13053335,2.6,1.6
73159,73159,2025,6,105,A208,PA,Major,LA Boundary,A20,542510,173000,51.43807775,0.04897723,1.7,1.1
73160,73160,2025,6,104,A2212,PA,Major,LA Boundary,A205,540440,172750,51.43634753,0.01911624,2.3,1.4
73161,73161,2025,6,104,A21,PA,Major,LA Boundary,A2015,539050,171020,51.42114374,-0.00154663,1.6,1.0
73162,73162,2025,6,104,A2015,PA,Major,LA Boundary,A21,538040,171200,51.42300775,-0.01599313,1.0,0.6
73163,73163,2025,6,104,A213,PA,Major,LA Boundary,A212,535530,171290,51.42442158,-0.05203659,0.4,0.2
73164,73164,2025,6,134,A222,PA,Major,A214,LA Boundary,535370,167430,51.38977189,-0.0558081,1.2,0.7
73165,73165,2025,6,176,A232,PA,Major,LA Boundary,A214,537800,166110,51.37732634,-0.02141664,0.8,0.5
73166,73166,2025,6,176,A2022,PA,Major,LA Boundary,A232,538500,164860,51.36592386,-0.01185139,1.6,1.0
73171,73171,2025,9,83,M40,TM,Major,A40 / A412,A40,504625,185762,51.56104572,-0.49207316,0.5,0.3
73175,73175,2025,7,78,A404,PA,Major,"road from North Hill, Chorleywood",M25,503300,196720,51.65978475,-0.50795416,1.6,1.0
73225,73225,2025,6,109,A4200,PA,Major,A4,LA Boundary,530697,181140,51.51407653,-0.1178698,0.2,0.1
73304,73304,2025,6,103,A201,PA,Major,A3200,LA Boundary,531650,180450,51.50765465,-0.10440134,0.2,0.1
73305,73305,2025,6,96,A1,PA,Major,LA Boundary,A5201,532040,182175,51.52306582,-0.09813915,0.1,0.1
73321,73321,2025,6,107,A23,PA,Major,LA Boundary,A214,530300,170500,51.41854805,-0.1275057,1.0,0.6
73322,73322,2023,6,134,A237,PA,Major,Woodplace Lane,A237,529800,158950,51.31486197,-0.13890544,1.7,1.1
73343,73343,2018,7,123,A121,PA,Major,A112,LA Boundary,538200,199600,51.67817301,-0.00254546,1.8,1.1
73344,73344,2025,7,123,A121,PA,Major,A112,A121 Honey Lane roundabout,538900,199490,51.67701223,0.00752863,2.2,1.4
73444,73444,2025,6,147,A4020,PA,Major,Market Place,LA Boundary,521000,180050,51.50643794,-0.25791894,1.8,1.1
73445,73445,2025,6,147,A4180,PA,Major,A312,LA Boundary,511500,183310,51.5376907,-0.39371273,0.9,0.6
73446,73446,2025,6,147,A4020,PA,Major,LA Boundary,A3005,512400,180450,51.51180694,-0.38165297,1.1,0.7
73478,73478,2025,6,165,A10,PA,Major,A1060,LA Boundary,532660,191400,51.60582006,-0.08573024,0.6,0.4
73479,73479,2025,6,165,A1010,PA,Major,A109,LA Boundary,533900,191210,51.60381914,-0.06790772,1.2,0.7
73480,73480,2025,6,125,A406,PA,Major,LA Boundary,A1009,536248,192228,51.61240383,-0.0336289,0.4,0.2
73481,73481,2025,6,125,A110,PA,Major,A112,LA Boundary,537550,194935,51.63641176,-0.01377449,0.2,0.1
73482,73482,2025,6,121,M25,TM,Major,LA Boundary,25,536250,200000,51.68224305,-0.03057508,2.7,1.7
73483,73483,2025,7,78,M25,TM,Major,24,LA Boundary,526980,200380,51.68782966,-0.16444833,0.5,0.3
73484,73484,2025,7,78,A1005,PA,Major,LA Boundary,M25,526800,200150,51.68580337,-0.16713428,0.5,0.3
73485,73485,2025,7,78,A111,PA,Major,LA Boundary,M25,526720,199890,51.68348488,-0.16838514,1.0,0.6
73486,73486,2025,7,78,A1010,PA,Major,LA Boundary,A121,536320,200200,51.68402336,-0.02948517,0.6,0.4
73487,73487,2025,6,125,A112,PA,Major,A110,LA Boundary,537690,195500,51.64145469,-0.01153068,1.2,0.7
73488,73488,2025,7,123,A1069,PA,Major,LA Boundary,A104,540535,195105,51.63720272,0.02939821,0.7,0.4
73489,73489,2025,6,124,A104,PA,Major,A121,LA Boundary,540500,193539,51.62313994,0.02826489,0.5,0.3
73490,73490,2025,6,124,A121,PA,Major,A104,LA Boundary,540600,193450,51.62231527,0.02967282,0.4,0.2
73491,73491,2025,6,124,M11,TM,Major,M11 split,LA Boundary,541950,191730,51.60652149,0.04846517,2.3,1.4
73492,73492,2025,7,123,A113,PA,Major,LA Boundary,A123,543602,192882,51.61645443,0.07277594,1.7,1.1
73493,73493,2025,7,123,A123,PA,Major,A113,LA Boundary,544160,192500,51.61287952,0.08067292,1.6,1.0
73494,73494,2025,6,201,M25,TM,Major,28,LA Boundary,555000,194030,51.62374952,0.23778291,3.7,2.3
73495,73495,2025,6,201,M25,TM,Major,LA Boundary,28,556808,192356,51.60820882,0.26313059,0.2,0.1
73496,73496,2025,7,123,M25,TM,Major,LA Boundary,LA Boundary,557110,191850,51.60357867,0.26726206,0.9,0.6
73497,73497,2025,6,201,A127,PA,Major,M25,LA Boundary,558535,188450,51.57263314,0.28628793,0.3,0.2
73554,73554,2025,6,93,A102,PA,Major,LA Boundary,A13,538410,180850,51.50963486,-0.00689878,1.0,0.6
73555,73555,2025,6,105,A2,PA,Major,LA Boundary,A206,537462,176897,51.47434313,-0.02208994,0.1,0.1
73556,73556,2025,6,105,A2211,PA,Major,LA Boundary,A2,538000,176530,51.47091427,-0.01449177,0.5,0.3
73557,73557,2025,6,105,A205,PA,Major,LA Boundary,A20,540874,174196,51.44923375,0.02593073,0.5,0.3
73558,73558,2025,6,122,A1205,PA,Major,LA Boundary,A106,535710,183850,51.53724788,-0.04462613,0.2,0.1
73560,73560,2010,6,122,A115,PA,Major,A106,LA Boundary,536830,184630,51.54398726,-0.02818442,0.3,0.2
73561,73561,2025,6,122,A12,PA,Major,A106,LA Boundary,537400,185480,51.55148725,-0.01963811,0.1,0.1
73562,73562,2025,6,125,A104,PA,Major,LA Boundary,A1006,536600,187340,51.56839543,-0.03044757,1.8,1.1
73563,73563,2025,6,122,A503,PA,Major,A107,LA Boundary,532736,187950,51.57479943,-0.08593645,0.1,0.1
73564,73564,2025,6,122,A105,PA,Major,LA boundary,A503,532360,186640,51.5631156,-0.09185155,2.3,1.4
73565,73565,2025,6,122,A1202,PA,Major,LA Boundary,A10,533505,182140,51.52240692,-0.07704816,0.1,0.1
73566,73566,2025,6,122,A1209,PA,Major,A10,LA Boundary,533545,182280,51.52365557,-0.0764189,0.1,0.1
73567,73567,2025,6,110,A4,PA,Major,LA Boundary,A3220,524974,178568,51.49225508,-0.20121244,0.2,0.1
73568,73568,2025,6,110,A315,PA,Major,LA Boundary,A3220,524597,179028,51.49647233,-0.20647772,0.1,0.1
73569,73569,2000,6,110,M41,TM,Major,LA Boundary,A40,523830,180006,51.50543027,-0.21717803,0.2,0.1
73570,73570,2000,6,110,M41,TM,Major,LA Boundary,A40M,523615,180795,51.51256828,-0.21999775,0.7,0.4
73571,73571,2000,6,110,A40,TM,Major,LA Boundary,M41,523485,181110,51.51542768,-0.22175989,0.1,0.1
73573,73573,2025,6,146,A219,PA,Major,LA Boundary,A308,524322,175861,51.46807006,-0.21155096,0.3,0.2
73616,73616,2025,6,165,A503,PA,Major,A1055,LA Boundary,534600,189460,51.58792657,-0.05847684,0.7,0.4
73617,73617,2025,6,96,A1,PA,Major,A400 Junction Road,LA Boundary,529260,187130,51.56823793,-0.13636861,0.6,0.4
73618,73618,2025,6,185,M1,TM,Major,LA Boundary,LA Boundary,516930,194600,51.63806397,-0.31169588,1.0,0.6
73619,73619,2025,7,78,A409,PA,Major,LA Boundary,A411,515610,194530,51.63770757,-0.33078474,1.0,0.6
73629,73629,2025,7,128,M25,TM,Major,30,LA Boundary,557550,182080,51.51567778,0.26923725,4.1,2.5
73630,73630,2025,7,78,A4125,PA,Major,LA Boundary,B4542,510250,192030,51.61631301,-0.40899326,0.6,0.4
73633,73633,2025,6,111,A30,PA,Major,LA Boundary,A312,510652,175876,51.47103981,-0.40826425,0.5,0.3
73635,73635,2016,6,111,A312,PA,Major,LA Boundary,A312,510466,178892,51.49818462,-0.40999907,0.1,0.1
73636,73636,2025,6,111,A312,PA,Major,A132,LA Boundary,510536,179002,51.49915966,-0.40895663,0.3,0.2
73637,73637,2025,9,112,M4,TM,Major,4B / M25,LA Boundary,504750,178383,51.49469722,-0.4924641,0.3,0.2
73638,73638,2025,9,112,M25,TM,Major,15,LA Boundary,504600,178273,51.49373624,-0.49465669,0.2,0.1
73640,73640,2025,6,110,A3220,PA,Major,A3212,LA Boundary,526955,177438,51.48165882,-0.17309854,0.1,0.1
73641,73641,2025,6,110,A3217,PA,Major,A3216,LA Boundary,528090,178740,51.49310423,-0.15629037,0.3,0.2
73642,73642,2025,6,110,A402,PA,Major,A4204 roundabout,LA Boundary,525525,180536,51.50981992,-0.19257983,0.3,0.2
73643,73643,2000,6,110,A40,TM,Major,LA Boundary,M41,524220,181475,51.51854705,-0.2110442,1.6,1.0
73654,73654,2001,7,128,A282,TA,Major,LA Boundary,M25,557500,178240,51.48119084,0.26680469,2.6,1.6
73656,73656,2025,6,178,A3,PA,Major,LA Boundary,A3 spur,521800,169700,51.41324578,-0.24995901,0.5,0.3
73657,73657,2025,6,178,A238,PA,Major,LA Boundary,A3 spur,521790,169910,51.41513528,-0.25003062,0.2,0.1
73658,73658,2025,6,178,A3,PA,Major,A308,LA Boundary,521400,172300,51.43669875,-0.25481753,0.2,0.1
73680,73680,2025,6,103,A301,PA,Major,LA Boundary,A201 / A3202,531500,179550,51.49960146,-0.10689686,0.3,0.2
73681,73681,2025,6,107,A202,PA,Major,LA Boundary,A3036,530245,178110,51.4869507,-0.12549807,0.3,0.2
73682,73682,2002,6,107,A203,PA,Major,A3205,A3036,530400,177940,51.48538726,-0.12332964,0.2,0.1
73734,73734,2025,6,111,A30,PA,Major,A315,LA Boundary,508110,173602,51.45109121,-0.44554234,0.6,0.4
73746,73746,2025,6,104,A2,PA,Major,LA Boundary,A2 split,535320,177250,51.47803159,-0.05277778,0.3,0.2
73747,73747,2025,6,103,A205,PA,Major,A2216,LA Boundary,534481,173250,51.44228516,-0.06637164,0.3,0.2
73797,73797,2025,6,108,A217,PA,Major,LA Boundary,A24,527740,171160,51.42506122,-0.16406381,0.9,0.6
73798,73798,2025,6,108,A24,PA,Major,LA Boundary,A217,527300,171200,51.4255196,-0.17037473,0.7,0.4
73799,73799,2025,6,108,A218,PA,Major,LA Boundary,A218 split,525280,173500,51.44664001,-0.19860135,1.4,0.9
73818,73818,2025,6,124,A406,PA,Major,A118,LA Boundary,543400,186000,51.55466737,0.06705176,0.4,0.2
73819,73819,2025,6,167,A116,PA,Major,LA Boundary,A117,541766,186324,51.55799143,0.04362948,0.1,0.1
73820,73820,2025,6,167,A114,PA,Major,A118,LA Boundary,540500,185500,51.5509039,0.02505105,1.0,0.6
73821,73821,2010,6,93,A115,PA,Major,LA Boundary,LA Boundary,537270,184510,51.54280228,-0.02189008,0.8,0.5
73822,73822,2025,6,167,A13,PA,Major,LA Boundary,A1011,539227,181449,51.51481708,0.00510292,0.3,0.2
73823,73823,2024,6,167,A1020,PA,Major,LA Boundary,A1011,539665,180840,51.50923627,0.01116969,1.1,0.7
73838,73838,2025,6,111,A205,PA,Major,A315,LA Boundary,518994,177968,51.48815107,-0.28751094,0.2,0.1
73900,73900,2025,6,125,A110,PA,Major,LA Boundary,A1069,538930,193960,51.62731211,0.0057668,1.5,0.9
73901,73901,2025,6,124,A1009,PA,Major,LA Boundary,A104,539950,191810,51.60774036,0.01963517,0.1,0.1
73902,73902,2025,6,125,A104,PA,Major,A406,LA Boundary,539450,190700,51.59789006,0.01197856,0.8,0.5
73903,73903,2025,6,125,A406,PA,Major,A104,LA Boundary,539445,190430,51.59546518,0.01179928,0.2,0.1
73905,73905,2025,6,124,A114,PA,Major,A1008,LA Boundary,540160,187590,51.56976877,0.020983,0.4,0.2
73906,73906,2025,6,125,A12,PA,Major,A114,LA Boundary,539922,187824,51.57193055,0.01764439,0.2,0.1
